date,order_id,email,page_visited,duration,total_basket,has_confirmed
2021-01-02,34f45f56-6412-4bbc-8bb7-25b362d04a0e,gschaffelkv@nyu.edu,8.0,471.96,420.25,1
2021-01-02,db403354-c994-446c-bee9-a4422457a043,lhedneyeo@blogspot.com,10.0,500.89,645.79,0
2021-01-02,e797b142-89e3-4933-b2c0-3a3c08891b31,lwandenpb@mediafire.com,8.0,441.91,639.11,1
2021-01-02,754ae96c-1a24-4573-8521-2927ce16c671,pmarriage5i@cnn.com,3.0,661.37,406.67,1
2021-01-02,19c016cc-e080-49b5-b4ac-6765114cceff,mfillis6l@taobao.com,,986.65,507.23,1
2021-01-02,e0b99384-89b1-4302-9623-bf6928030e16,kneevesam@deliciousdays.com,9.0,142.63,85.22,1
2021-01-02,5ea02564-fb63-42c7-b2e4-406a72cb3870,wlingleyp9@bandcamp.com,,854.69,276.51,1
2021-01-02,06b12724-8bae-40d8-bf71-ba5b5c19293f,belman6n@webs.com,13.0,956.3,220.94,1
2021-01-02,5732107a-fa93-4a53-93c8-774c61971241,ilott5g@privacy.gov.au,3.0,896.84,375.7,0
2021-01-02,885bc183-0e5a-454e-9380-b2e03112f3df,dabsonbu@instagram.com,,520.64,317.65,1
2021-01-02,78de1607-f6ed-42b6-82c1-fa1669876f1e,jevequotpx@ucsd.edu,10.0,962.74,603.84,1
2021-01-02,4ee04714-3b92-41a8-89ec-27618491d607,bdunaway5b@phpbb.com,12.0,628.25,770.63,1
2021-01-02,060d4a4a-89fe-4aa8-8a3f-c36fc6caa41f,mmewes64@ycombinator.com,1.0,89.71,105.44,1
2021-01-02,07688817-55b7-42b2-befe-497427218ac7,rsifleet55@deliciousdays.com,,103.2,711.87,1
2021-01-03,c5024ae7-bccf-42cf-9f40-6b0e9537050e,gpioli2p@tinypic.com,12.0,944.92,408.58,1
2021-01-03,8d385e7b-3595-4820-ae79-76f405e9d6ba,aellicockoh@nifty.com,10.0,641.67,605.38,1
2021-01-03,9b7a719f-df20-4a9d-82e3-ff0761c8b721,imcalindenbc@huffingtonpost.com,9.0,839.25,671.06,1
2021-01-03,9051a4d8-782b-4ba5-a765-adf48c443a2c,mredsellm9@java.com,9.0,75.08,749.51,0
2021-01-03,595dc5d4-c26c-49e2-a5f4-9205eb29e32a,koheagertieb5@icio.us,14.0,919.0,410.4,1
2021-01-03,c9793636-eef6-40f6-b0eb-7bb3a1b88a46,sbauldrey13@netscape.com,8.0,858.46,592.4,1
2021-01-03,c12890f7-392f-4e09-bce9-585018a4e777,rpolottih9@oakley.com,5.0,188.57,680.08,1
2021-01-03,b9eac3ec-6919-49c9-92c7-1569a2a1ccc0,mmckagueon@uol.com.br,4.0,339.7,270.59,1
2021-01-03,eab72430-d7cd-47de-b750-1580621ead27,wlacroutsom@sakura.ne.jp,5.0,311.68,79.1,1
2021-01-03,83f7f1ed-be80-4da1-a843-056fa3365c4a,bdibsdalen8@livejournal.com,2.0,610.42,726.0,1
2021-01-03,d5c2a5a7-7e60-4fc9-a9b0-db5c95167e4c,tnaylorjb@cdc.gov,10.0,820.77,522.45,1
2021-01-04,8d675a9b-ce36-4533-b932-2dee9b55f187,mbownas59@cnet.com,6.0,299.86,154.49,0
2021-01-04,c941760d-333d-4246-a70f-c650539d3759,kmarre4q@google.pl,16.0,41.43,564.19,1
2021-01-04,beb47b48-ea5c-40b9-9fb8-60db82e7c14b,bloxdalekj@omniture.com,10.0,876.9,499.39,1
2021-01-04,61d50cc6-82f8-4b3c-a5cd-2d7019009ec6,jmattissondm@cdbaby.com,4.0,58.26,623.54,1
2021-01-04,ae03cdbd-963b-45a2-825f-a638ad1b6f3e,acrafter6q@mysql.com,2.0,141.58,82.13,1
2021-01-04,d91e710d-4739-43c3-a38f-63625e3887ae,fkalkhovene9@facebook.com,4.0,72.45,273.44,1
2021-01-04,cc885d38-bff2-492e-8459-845e22742cc1,tvanderplas7h@t-online.de,10.0,201.51,104.53,1
2021-01-04,1bef5628-5f99-49d8-b25d-1595b03618a5,ohazelldi@jalbum.net,11.0,773.38,513.07,1
2021-01-04,9a817e26-8b66-4de0-aad6-6c08b9c3daef,lartoni8@timesonline.co.uk,10.0,298.69,498.64,1
2021-01-04,16c2955e-d227-48ea-8652-8ac46ec68675,cgrinstead98@arstechnica.com,4.0,115.55,539.71,1
2021-01-04,83280f43-0eb5-4a94-a807-3766366378db,pllewhellin2x@liveinternet.ru,10.0,787.53,500.5,1
2021-01-04,cb75d8a3-b295-4f0f-83a6-2d9a7796244f,sgullandmt@hubpages.com,10.0,906.68,332.14,1
2021-01-04,1e699b58-a5d8-40e5-b76b-abd5e61c69fd,gmacneilley7j@ucla.edu,5.0,405.0,205.38,0
2021-01-04,6b1c1bba-7df9-4b53-9def-5f1d8c1a23ab,jgillmoreqx@gnu.org,7.0,810.69,422.04,1
2021-01-04,42898b9e-8a83-4377-b090-59245b8788bc,obartolijnqv@feedburner.com,3.0,658.49,615.88,1
2021-01-05,f2bde571-5634-4b87-9f0b-1300b8236ac3,scassey59@soup.io,8.0,193.0,459.52,1
2021-01-05,d282c64d-67a8-44dd-a4e3-04d3dd73d397,jbutton19@networkadvertising.org,6.0,247.22,168.58,1
2021-01-05,539b7314-8822-49b6-b4b2-e8986afff090,ovearncomber6@ameblo.jp,3.0,937.45,319.33,1
2021-01-05,cf93f82b-e324-48a6-9c0b-790b4814cb07,cpainep5@shop-pro.jp,13.0,834.54,555.52,1
2021-01-05,cd64a811-d3f7-4d0e-932e-8d7c9abd907a,degerton12@quantcast.com,,402.15,101.51,1
2021-01-05,08faac41-59f9-4e31-bf22-c92b897591a8,rpettettak@ustream.tv,2.0,874.86,573.39,0
2021-01-05,e891a418-2277-433c-879e-f3a8de67246a,amilillor4@bigcartel.com,5.0,939.04,541.66,1
2021-01-05,027ec154-8425-48f8-bc80-b9dfd73e4bd8,jrimmerj2@wikipedia.org,15.0,693.33,688.42,1
2021-01-05,80784aa9-16bf-47f7-a8dc-e89da2225fec,lwitherow8y@java.com,10.0,957.82,585.4,0
2021-01-05,14d0c05b-fb96-492f-9d59-1b8cf49579a3,mwysonqp@hp.com,,604.11,38.3,1
2021-01-05,43179275-3c7e-4a17-a8ea-b83f5e19f7f7,dfordyay@mashable.com,13.0,180.79,344.41,1
2021-01-06,061a35e4-2342-462e-8186-a2431c4459f9,gnorewoodj3@amazon.com,5.0,979.73,503.89,1
2021-01-06,9091f539-756b-4f01-bb5d-31142200c613,tfribergqj@tuttocitta.it,6.0,251.04,774.65,1
2021-01-06,1860c9a3-5ec5-4877-95fd-0e3dd608dbbb,dchateeh@hubpages.com,8.0,535.52,776.73,1
2021-01-06,4a6f0fe3-6bd7-4005-ac00-fb41311fdc01,zaddenbrooke6f@a8.net,4.0,640.36,601.24,1
2021-01-06,a97b76a9-c46e-4f8d-a9d2-29a769b9fac8,mnaylordn@de.vu,5.0,137.43,434.96,1
2021-01-06,4a2d0453-1a7a-436b-87ee-1f596fa80d58,ngalerhm@liveinternet.ru,16.0,620.98,693.93,0
2021-01-06,86adb70c-0816-4f8e-9162-582b74930d6c,fwalkingshaw52@wired.com,3.0,385.79,208.38,0
2021-01-06,779a29a6-dd13-45aa-b514-587a4002628c,senglefieldbk@dagondesign.com,9.0,975.02,526.26,1
2021-01-06,e22fa2a5-9089-4bf0-9549-cafa46e6c9ac,kmattiellorh@topsy.com,,494.97,683.28,1
2021-01-06,7dea7765-31e9-420f-b515-a7ef952c9b56,jmeddings6j@fema.gov,3.0,982.44,768.83,1
2021-01-06,9b01ba0b-63ce-4b47-a196-0d6495c8e775,kmaclaughlinr0@blog.com,5.0,974.68,122.59,1
2021-01-06,ffa5ffee-5170-4073-92f6-71c9b5c48bcd,epadberyk8@microsoft.com,9.0,110.75,438.78,1
2021-01-06,9c3f6511-f0e6-4194-a3f9-b72a0b94a65d,mkimmonsiz@lycos.com,13.0,408.01,756.06,1
2021-01-06,88aa4c66-486f-4c98-99a9-83282a6ae815,tateggartnr@washingtonpost.com,8.0,912.83,574.44,1
2021-01-06,a769d8f3-cc81-4249-8925-13671ff69776,bcuthbertsonlw@unesco.org,8.0,515.15,225.62,1
2021-01-06,c6816a95-eb16-4cc0-9c3e-bc7e1e4dd981,zpressmanjk@yellowpages.com,19.0,506.57,256.47,1
2021-01-06,baf2014d-f6e9-45e8-b40b-9e90d717b682,dlievesley1n@howstuffworks.com,1.0,804.27,219.54,1
2021-01-06,6c4c905b-e40b-4114-a420-ebfe27582bf4,emattesbn@hud.gov,8.0,960.37,615.74,1
2021-01-07,483242d3-1819-42f9-b664-ab131d7d0fb8,jflackip@comcast.net,12.0,781.44,92.14,1
2021-01-07,8f322c88-0deb-42d9-a2d0-edecca55dd0d,lcammishpl@tumblr.com,3.0,685.11,473.55,1
2021-01-07,b30e5e56-e615-4dca-8adf-5b5f78d9006b,ogrisenthwaite17@blogs.com,10.0,124.55,321.88,1
2021-01-07,eddcc477-4786-46da-80f4-90b2cb42a639,tquincey7o@sbwire.com,9.0,519.79,301.61,0
2021-01-07,b78dbe91-eb9e-496e-a980-8e390e1cf2af,kchorlton1u@msu.edu,1.0,247.15,671.03,1
2021-01-07,afd260e9-268d-40cc-b706-f9368ddbf245,uamthornz@4shared.com,9.0,701.84,49.2,1
2021-01-07,9fbe997e-4397-4573-bd29-d1e1fd6bc710,bmartins3q@blinklist.com,10.0,592.61,176.99,1
2021-01-07,d73fa945-1bb8-4d82-8ef4-ee98033e6748,aiskowbs@icio.us,9.0,914.65,475.09,1
2021-01-07,55cbdfe8-d867-4e09-aa11-f88668f8834e,mmaccaigd1@gmpg.org,16.0,892.36,57.25,1
2021-01-07,0108bed1-04a9-448e-8bca-34c35c5be8f3,epomroy5m@yahoo.com,4.0,575.52,667.53,1
2021-01-07,e708f109-9bdd-4183-a34d-9981a02a3917,mfiskeem@de.vu,9.0,173.43,44.0,0
2021-01-07,34c0d857-32c4-4d2d-b33f-8a2131dfe2ab,ebubb1m@stumbleupon.com,4.0,566.11,198.08,1
2021-01-07,ca3aaa48-33ce-4c2f-94c6-1ac56c7bc2df,omcallanr1@dyndns.org,6.0,777.36,470.43,1
2021-01-07,918be94d-b2bf-4e83-b44a-c9f2c748a526,bkernej@techcrunch.com,3.0,100.33,122.06,1
2021-01-08,72ffcb41-ce47-4d66-a0f0-2890db8528a6,gtieryg7@1688.com,5.0,466.58,358.38,1
2021-01-08,af27966e-f6be-413a-900a-dba8fc278cb3,slynagh9j@yahoo.co.jp,8.0,156.82,118.54,1
2021-01-08,1d7fe6d2-7bb1-4cf4-9c8a-8642b1bbc751,dwylam6r@businessinsider.com,5.0,757.46,356.25,1
2021-01-08,04083013-8423-43db-b607-f3e972d039c0,sbrimmacombebe@dion.ne.jp,6.0,711.29,400.96,1
2021-01-08,eb679ca2-0089-4112-910c-a01bb2f52aa4,wclemei@nifty.com,,642.03,355.71,1
2021-01-08,6a8f6b7d-51e2-406d-a536-f5c0962c09ec,araven2c@java.com,6.0,133.06,160.33,1
2021-01-08,e6ad3e08-e249-442d-ab46-7585798b6129,lturrell2y@discuz.net,6.0,847.08,109.12,1
2021-01-08,4a0cfa8f-9f8e-44fa-b956-740d246b81b7,jkynastoneeb@bravesites.com,6.0,258.64,138.84,1
2021-01-08,eb24d3ee-8ddf-4f24-af86-90689316f442,rdantonihx@apache.org,7.0,896.55,245.08,1
2021-01-09,012888ae-f7b4-4fc6-9550-33528c3c7f81,dswinbourne8d@who.int,9.0,878.8,769.23,1
2021-01-09,2d49e64f-56de-454d-9c4c-4937b6210577,aiacopettiil@theglobeandmail.com,5.0,292.05,729.77,1
2021-01-09,a9fa281c-faa6-47f4-bbd9-13949dab5693,tweitzel6u@home.pl,,481.01,375.52,1
2021-01-09,9de605e3-6d34-46c1-a234-1bb95529b499,cheggedy@epa.gov,1.0,316.5,640.24,1
2021-01-09,5e709852-696e-43dd-8c1c-63fcb3532879,orojahniv@google.co.jp,6.0,313.88,147.83,0
2021-01-09,2e3baf0f-d728-42fd-8cbd-3adb1ddd6f1f,kreavell3g@sun.com,7.0,320.35,445.01,1
2021-01-09,62be3ac3-10ce-4082-b2f2-bde01f51bb91,bcarleman61@europa.eu,8.0,892.98,723.56,0
2021-01-09,b34dfc7b-3db6-4f66-9807-52f1757d19a3,icastandq@opera.com,,844.02,491.12,1
2021-01-09,29aa936a-adb3-4d98-aa85-1ddb86e680b0,ggarfit3b@telegraph.co.uk,,553.72,409.34,1
2021-01-09,3aab6b3f-8bf6-4843-9ce7-641c665b02e7,ejoynesca@aboutads.info,7.0,720.53,645.85,1
2021-01-09,8feca93a-b416-4101-ab11-fe59ed3ba37e,gsqueerski@parallels.com,12.0,281.67,415.78,1
2021-01-09,cdb284fb-ac51-459e-91ed-6b7bde8a399c,cpotte7g@over-blog.com,6.0,423.4,72.09,1
2021-01-09,216fb0a2-b1e6-4659-a246-c36fdee072c2,mgoodfield7z@state.gov,5.0,728.58,751.56,1
2021-01-09,a833e0da-3c80-4ebc-ba62-41534af62583,bbarbischck@ning.com,11.0,358.43,748.01,0
2021-01-09,acaa6707-2a00-4059-b8e1-522ba52dd418,cbutlandh@wired.com,13.0,585.83,560.31,1
2021-01-09,8f3ba6b8-f3d4-4557-a25a-419b81ff5c1f,obozworthof@tmall.com,4.0,138.94,19.29,1
2021-01-10,105ca0a5-edb2-4d77-9f39-55e8caad22b8,rkinmanpx@1688.com,,326.18,674.42,1
2021-01-10,ef612eac-dd97-48a2-a993-d9a172a2be62,glindwallc6@shutterfly.com,4.0,446.22,628.6,1
2021-01-10,5745fc0c-2247-40e1-a7d6-c2225dcc3c16,odudinay@columbia.edu,12.0,696.39,752.88,1
2021-01-10,20411f36-f0cd-4c84-be7b-c6256659e6f2,alorincz38@fema.gov,6.0,188.7,556.69,1
2021-01-10,62ff3f89-69a0-4d9e-8c3a-2305f5233794,nquantickhp@devhub.com,7.0,167.77,224.09,1
2021-01-10,83e4e1cb-27bf-4a46-9c7f-e54cbc2f6431,oeillesdy@mapquest.com,11.0,519.45,534.17,1
2021-01-10,40a6dd41-8512-4502-aa1e-2c8dc63f4d70,simpleton6@facebook.com,16.0,447.47,493.03,1
2021-01-11,6493edac-c9af-4d3a-87fa-36bb6cdb0661,cdemaineha@plala.or.jp,13.0,559.94,328.1,1
2021-01-11,511e6885-93d6-45a5-aa0e-dad0a88e6b21,rbockkb@friendfeed.com,7.0,767.37,265.93,0
2021-01-11,d5db0abc-feb2-4701-9bbb-44d728c2d895,rpracy65@home.pl,5.0,136.4,260.38,1
2021-01-11,de9cbd9d-bee4-407d-9d69-69aaad1b8f19,skibblegw@forbes.com,12.0,420.8,154.67,1
2021-01-11,b7e71dc8-c052-46b6-82e8-417da69ba2a3,ldaveren2h@dyndns.org,7.0,578.76,529.63,0
2021-01-11,b5f76f7a-3f6e-4266-ac04-2e81f3e69746,shaycroft4m@sun.com,10.0,745.68,84.63,1
2021-01-11,2a765d76-3f2c-46fc-9957-8dddd0e8b59d,hchamberlaine3e@rakuten.co.jp,10.0,863.66,669.07,1
2021-01-11,a4ed783b-05a1-4f9d-b0ca-194d893f86ae,aglowackipc@umich.edu,10.0,525.21,240.57,1
2021-01-11,e8d1fbb6-9bce-4f99-bb6e-cbaf0ea54c5c,lhubeaux7q@mysql.com,9.0,40.07,649.41,1
2021-01-11,52d74d8a-66ee-4a23-9f18-593138f1ede8,gbulloughib@freewebs.com,2.0,896.38,73.3,1
2021-01-11,5d6096f4-6621-4cfc-8478-eebe1810a6c6,rmuckersieqf@samsung.com,7.0,897.37,51.43,1
2021-01-11,3b65df69-d926-4ee8-9110-9c7d722198ac,fvigurs2v@geocities.com,12.0,695.6,355.57,1
2021-01-11,97623964-e4bc-4610-80a2-29137956cd3d,psolliskw@newyorker.com,9.0,307.86,739.51,1
2021-01-11,f7a65f55-e6d4-44b6-8719-dbc99271d3e1,blagdemj@vkontakte.ru,8.0,393.92,231.84,1
2021-01-11,fc072107-e1ce-409d-9807-6cac22298683,cosheeringz@sphinn.com,16.0,185.13,704.58,1
2021-01-11,02f3be7d-12e2-48b2-87ed-ed3da0399a5a,apfliegerqh@linkedin.com,6.0,675.4,374.89,0
2021-01-11,300a0a58-7c92-4834-884c-90d8875e465b,nfelder10@si.edu,3.0,47.82,564.27,0
2021-01-12,7f66d3f0-874f-475f-985e-88fcfcad41b1,mbortolussid4@google.com.au,10.0,79.84,703.23,1
2021-01-12,da8a1c7d-2ae6-46e0-b26f-1ded811c0e2a,wbranchej3@nature.com,14.0,996.73,389.17,1
2021-01-12,ade0bb55-becd-4813-81a2-7c58daaf691e,gfrickerb7@ovh.net,13.0,423.1,46.27,1
2021-01-12,e80a7906-03b7-4039-af42-b44c08534dba,mleninf1@parallels.com,8.0,933.27,673.89,1
2021-01-12,6dbb897c-883d-45cd-98cd-72e3662e4d18,bholliganh8@zdnet.com,11.0,50.15,589.59,1
2021-01-12,982469f5-560d-4be7-bb20-182f68975432,atrahmelh4@netscape.com,6.0,935.42,97.78,1
2021-01-12,f5533ce7-3fee-40a8-a388-83e5ab18a6b0,pshorter7d@aboutads.info,12.0,395.14,139.94,0
2021-01-12,954c0498-c1ff-4ade-ab61-6ff878c444aa,rbasleype@fotki.com,11.0,858.78,116.24,1
2021-01-12,394f10bb-48dd-49e7-be87-fda9ad5c4de6,sskipseak6@hp.com,18.0,857.69,734.53,1
2021-01-12,a9c6b2d5-cb15-4c2a-8352-ea3ebb7bddbc,dlergangx@storify.com,,725.13,301.3,1
2021-01-12,21e01dc6-3269-410f-97a1-85e780f85866,jmceneryph@hatena.ne.jp,9.0,643.75,310.76,0
2021-01-12,2ebc9b12-8447-45a0-9043-44a19d9bb4f1,egalbraithjo@google.co.jp,13.0,278.55,707.86,1
2021-01-12,e6026650-e8a3-44cb-b583-4b1ec5f135f2,aalgy3a@addtoany.com,14.0,340.51,642.22,0
2021-01-12,edbc4ecf-0d2d-4974-b8e5-126340a6d0d2,jkonke40@netscape.com,5.0,562.5,621.17,1
2021-01-12,e6f17fd0-ddef-44c3-9795-b6f591270536,mborges8h@ftc.gov,7.0,915.47,605.55,1
2021-01-12,84b94b86-c19a-4ad8-9139-cb17b4fc586a,pgoadbydo@meetup.com,,922.95,51.33,1
2021-01-12,7336328a-a656-41c9-b2c2-95214d57e1f3,ddimeof3@yellowbook.com,7.0,53.46,258.73,1
2021-01-12,028a0c15-81a6-4c21-85f4-759100d43f57,ctrenamanlp@baidu.com,11.0,713.32,498.76,1
2021-01-13,aed9b722-98d9-4681-84f6-81e5dda144dd,sdohmann6y@patch.com,4.0,735.55,587.1,1
2021-01-13,d113d28d-7f92-4900-9a0e-e554380e635d,lderyebarrett8b@desdev.cn,,449.01,588.87,1
2021-01-13,bd49d8ee-eadc-4346-88b0-91ffa30deb12,nianitti5h@printfriendly.com,9.0,410.83,257.38,0
2021-01-13,b0d63937-54c5-43cd-9dcc-09ed70c31fbc,hbrandt4d@topsy.com,8.0,688.72,688.17,1
2021-01-13,38d80c09-1fd6-4110-a353-859aef6077ef,fskuddera5@ebay.co.uk,13.0,991.18,240.7,1
2021-01-13,b53ee063-ddc4-4259-8823-7d6c384518bb,btheseirakm@netvibes.com,7.0,905.24,211.56,1
2021-01-13,cafe99ef-25a4-4e02-972b-038dde1c4f6c,tishak8w@narod.ru,2.0,825.32,603.5,1
2021-01-13,c4697071-9319-4a19-91ee-2fd54bc07d25,btillsm8@hatena.ne.jp,5.0,797.19,645.45,1
2021-01-13,69dd5221-bf5f-432a-8291-8d2e9eeaf89a,totteegy@google.com.au,6.0,717.48,569.11,1
2021-01-13,bcce51a4-3357-4f13-876c-ea53b9e9fe93,dlatimermu@noaa.gov,9.0,858.97,543.34,1
2021-01-13,c2c0d877-019a-4328-bff2-af4c539035cb,lmettrick9y@artisteer.com,10.0,203.46,38.58,1
2021-01-14,309e1001-c47d-4962-8290-20560f706cbd,gvalekcc@live.com,16.0,915.17,119.65,1
2021-01-14,e5ff19ad-a8c7-4bd2-a553-67e365af646f,wroser2x@columbia.edu,3.0,597.41,731.49,1
2021-01-14,643fbcd8-29b1-46b0-9ab9-7430bf4535e1,hdronsfield9g@barnesandnoble.com,12.0,969.65,713.11,1
2021-01-14,4020a545-cd65-4637-9629-d199164337dd,ggeistbeckqx@wix.com,11.0,141.25,495.2,1
2021-01-14,d112f315-bc93-4ab3-9292-eb7495514f61,jbordman3v@sphinn.com,16.0,288.34,778.21,1
2021-01-14,eda98433-243c-4899-a879-5a70caf4c685,sweddellec@scribd.com,1.0,510.51,538.6,0
2021-01-14,0ef0465b-14c4-40d3-8093-8e680ab26ef0,rstegersie@nps.gov,1.0,308.9,317.53,0
2021-01-14,2b671a40-cfb0-402b-835f-e160749737e1,hdeetch1x@cloudflare.com,9.0,696.48,699.86,1
2021-01-14,fd657559-9503-4a73-9293-a24d0ac4c987,bsnalumeb@google.com.br,4.0,950.61,173.25,0
2021-01-14,24f5bde5-8cab-4799-b1d7-167ebbf187e0,ejugginsg4@github.io,3.0,990.04,527.17,1
2021-01-14,0a8276a8-72db-4666-af73-1d0978883cbb,dfearnillbh@lycos.com,3.0,721.84,376.34,1
2021-01-14,ce053775-9e7e-40da-a222-e753a273ccbd,jpallent38@multiply.com,3.0,956.91,330.74,1
2021-01-14,62658763-8b05-45f9-a9b5-a599e1050c05,ksparkesq3@etsy.com,,53.64,356.48,1
2021-01-14,1bc1004e-80ff-4761-9c49-51a355163c6b,amuncasterjz@omniture.com,11.0,553.45,64.82,1
2021-01-14,79e3bc9f-7712-40cb-92a9-121132295d37,mmathewsoneu@simplemachines.org,14.0,136.64,749.68,1
2021-01-14,7a61663c-bd0f-4c5d-b17d-405af60040be,bmertelb6@tuttocitta.it,11.0,455.98,189.98,1
2021-01-14,580d9847-8482-40fb-98c8-5e2902957d81,nprovestr6@discuz.net,1.0,909.03,682.42,1
2021-01-14,b8d70ed9-c102-4713-a52d-a65c6c4166bc,bmccaighey24@unesco.org,8.0,613.16,207.28,1
2021-01-15,b89b4be0-5f64-4b67-bb2b-d2b35f9f09cb,rrathborneqp@weebly.com,13.0,544.6,225.35,1
2021-01-15,a3bb2843-5d79-470f-a08a-9dada3ee22d8,sperree1l@va.gov,5.0,564.38,223.29,1
2021-01-15,57dd961f-0843-4ced-a3a6-d64152314a03,mmeusedd@rediff.com,,503.5,690.21,1
2021-01-15,21bb9502-217f-44be-bee3-9d2a8e9f6129,mpouton6c@indiegogo.com,10.0,860.58,347.95,1
2021-01-15,a4fccb4d-54d7-42cd-b6df-0b2f3f70bdd9,tfaradaykh@walmart.com,5.0,102.81,557.43,1
2021-01-15,5aef933e-c399-494a-925d-34fa6134c6f1,tdingivan13@netscape.com,11.0,969.72,74.98,1
2021-01-15,2bf757a0-4971-41ff-a889-fcacbd6c34c1,qcratchleyfe@ca.gov,11.0,261.38,669.57,1
2021-01-15,ab39e842-af03-4dcb-aaf3-bafb6374ce41,apadfieldhp@omniture.com,9.0,991.51,488.72,1
2021-01-15,3aa5ef1f-418d-44ae-992e-e08d3182fd86,tswyerl1@studiopress.com,12.0,777.69,332.63,1
2021-01-15,544420d7-e563-47e2-831d-1a5cf7a1d95d,hshawdforth5q@nature.com,10.0,651.0,563.49,1
2021-01-15,8f29b785-96e9-4059-8e93-893026564225,rbothen7@paypal.com,5.0,105.34,93.98,1
2021-01-15,1ac39dd1-6f65-4eb1-b0ba-2676ac14905c,blindley4o@yellowbook.com,9.0,214.96,749.1,1
2021-01-15,c05b09c6-f050-4124-93b2-55a625b83e1e,glidbetterc5@fda.gov,12.0,844.46,437.06,1
2021-01-15,69682dc6-ee4f-4ec1-9132-590539afc959,flivzey18@jalbum.net,,214.97,588.48,1
2021-01-15,1dd47f1c-0a62-4a67-85d5-50b4e5be4082,rliversageo@virginia.edu,10.0,755.34,705.87,1
2021-01-15,e1fe697f-49a9-4da4-8f05-4ada86a46978,shellwignx@sphinn.com,10.0,355.91,391.37,1
2021-01-15,870c9726-675a-40d4-b26e-6a6f5785fac8,bleavry7y@senate.gov,11.0,767.32,492.27,1
2021-01-16,759d0b56-2fce-4517-aaf0-b0ca147ca378,cwhiscardml@skype.com,9.0,257.51,48.9,1
2021-01-16,52ec0daa-0f47-4d08-8b0a-87335c1663a3,fkildeao1@smugmug.com,4.0,424.89,252.23,1
2021-01-16,6e21bf8b-941c-43d9-abb7-481457c29e46,bipsley1z@dagondesign.com,19.0,421.2,406.18,1
2021-01-16,1d7c7c96-ba10-4ad3-b008-20908a7f87ea,evolkesme@nps.gov,15.0,802.97,447.3,1
2021-01-16,5504ffe6-d3fb-47be-808d-6dda6f7c8e0e,dfurze39@imageshack.us,16.0,476.46,626.58,1
2021-01-16,04c27762-dd6d-41b3-a89a-479358693ac4,lmachargr8@tumblr.com,4.0,60.81,66.67,1
2021-01-16,68750c64-46f5-4fe5-8feb-089963c388ae,dmcarthur98@admin.ch,12.0,757.99,15.11,1
2021-01-16,1491d35c-00a9-404b-9d58-f78cc6ff3d6c,qfrancaisdl@geocities.jp,11.0,235.58,773.16,1
2021-01-16,e4a139cb-b69e-4c90-ae12-97638fd0d267,avosscp@photobucket.com,11.0,311.8,610.98,1
2021-01-17,40c10909-4912-463a-b683-2e7b79597a3f,dwinear76@ebay.com,9.0,663.24,132.07,1
2021-01-17,5f1a05d2-7774-4698-a016-f6904523fcf2,lcousens7e@sbwire.com,6.0,892.77,591.54,0
2021-01-17,0e54579e-c5a2-460b-a1b4-ed1b9e3ba655,agreedygc@ucla.edu,5.0,102.2,566.48,1
2021-01-17,c0903306-ebb8-4540-8207-edb466d3bb0b,sjackettskx@un.org,6.0,683.24,279.74,0
2021-01-17,75ac2478-a5fd-4d88-8e33-c3bbeaa30ef7,esyms4t@baidu.com,6.0,817.15,227.77,1
